bank_name_code,bank_name_rus,bank_name,bin,range_low,range_high
ooo_kb_agrosojuz,"ООО КБ ""Агросоюз""",,22035301,2203530100000000000,2203530199999999999
ooo_kb_agrosojuz,"ООО КБ ""Агросоюз""",,22035302,2203530200000000000,2203530299999999999
jsc_cb_poidem,,,22035401,2203540100000000000,2203540199999999999
ao_bank_realist_arhiv,"АО ""БАНК РЕАЛИСТ"" - Архив",,220355,2203550000000000000,2203559999999999999
ao_akb_mezhdunarodnyj_finansovyj_klub,АО АКБ МЕЖДУНАРОДНЫЙ ФИНАНСОВЫЙ КЛУБ,,220356,2203560000000000000,2203569999999999999
neklis_bank,,,220358,2203580000000000000,2203589999999999999
dzhej_end_ti_bank_ao,Джей энд Ти Банк (АО),,220359,2203590000000000000,2203599999999999999
pjsc_scb_metallinvestbank,,,22036001,2203600110000000000,2203600199999999999
pjsc_scb_metallinvestbank,,,22036002,2203600210000000000,2203600299999999999
pjsc_scb_metallinvestbank,,,22036003,2203600310000000000,2203600399999999999
pjsc_scb_metallinvestbank,,,22036004,2203600400000000000,2203600499999999999
bks_bank,,,220362,2203620000000000000,2203629999999999999
prohladnyi_bank,"Банк ""Прохладный"" ООО",,220365,2203650000000000000,2203659999999999999
prohladnyi_bank,"Банк ""Прохладный"" ООО",,22036501,2203650100000000000,2203650199999999999
pao_donkombank,"ПАО ""Донкомбанк""",,220366,2203660000000000000,2203669999999999999
ao_nokssbank,АО НОКССБАНК,,220367,2203670000000000000,2203679999999999999
ao_grand_invest_bank,АО ГРАНД ИНВЕСТ БАНК,,220368,2203680000000000000,2203689999999999999
ao_runa_bank,"АО ""РУНА-БАНК""",,220369,2203690000000000000,2203699999999999999
partnerkapitalbank_ao,"""ПартнерКапиталБанк"" (АО)",,220370,2203700000000000000,2203709999999999999
ao_nordea_bank,"АО ""Нордеа Банк""",,220372,2203720000000000000,2203729999999999999
ooo_kb_kredit_ekspress,"ООО КБ ""Кредит Экспресс""",,220373,2203730000000000000,2203739999999999999
metkombank,,,220374,2203740000000000000,2203749999999999999
metkombank,,,22037401,2203740100000000000,2203740199999999999
metkombank,,METKOMBANK,220374,2203740130000000000,2203740139999999999
metkombank,,METKOMBANK,220374,2203740150000000000,2203740159999999999
metkombank,,METKOMBANK,220374,2203740180000000000,2203740189999999999
bank_ussuri_ao,"БАНК ""УССУРИ"" (АО)",,220375,2203750000000000000,2203759999999999999
ooo_kb_kreditinvest,"ООО КБ ""КРЕДИТИНВЕСТ""",,220376,2203760000000000000,2203769999999999999
akb_novyj_kreditnyj_sojuz_ao,"АКБ ""Новый Кредитный Союз"" (АО)",,220377,2203770000000000000,2203779999999999999
bank_zenit,ПАО Банк ЗЕНИТ,,220378,2203780000000000000,2203789999999999999
royal_credit_bank,,,22037901,2203790100000000000,2203790199999999999
royal_credit_bank,,,22037902,2203790200000000000,2203790299999999999
nko_ors_ao,"НКО ""ОРС"" (АО)",,220380,2203800000000000000,2203809999999999999
ao_ekonombank,АО ЭКОНОМБАНК,,220381,2203810000000000000,2203819999999999999
bst_bank_ao,"""БСТ-БАНК"" АО",,220382,2203820000000000000,2203829999999999999
eksi_bank,,,220383,2203830000000000000,2203839999999999999
eksi_bank,,EKSI-BANK,220383,2203830100000000000,2203830101999999999
eksi_bank,,,22038301,2203830100000000000,2203830199999999999
ooo_ffin_bank,"ООО ""ФФИН Банк""",,220384,2203840000000000000,2203849999999999999
maykopbank,"АО ""МАЙКОПБАНК""",,220385,2203850000000000000,2203859999999999999
maykopbank,"АО ""МАЙКОПБАНК""",,22038501,2203850100000000000,2203850199999999999
maykopbank,"АО ""МАЙКОПБАНК""",,22038502,2203850200000000000,2203850299999999999
maykopbank,"АО ""МАЙКОПБАНК""",,22038503,2203850300000000000,2203850399999999999
ao_it_bank,"АО ""ИТ Банк""",,220386,2203860000000000000,2203869999999999999
rublev,РУБЛЕВ,,220387,2203870000000000000,2203879999999999999
rublev,РУБЛЕВ,,22038701,2203870100000000000,2203870199999999999
ao_bank_sovetskij,"АО БАНК ""СОВЕТСКИЙ""",,220388,2203880000000000000,2203889999999999999
akb_tender_bank_ao,АКБ ТЕНДЕР-БАНК АО,,220390,2203900000000000000,2203909999999999999
bank_kuzneckij_most_ao,"Банк ""Кузнецкий мост"" АО",,220391,2203910000000000000,2203919999999999999
kb_rtbk_ooo,"КБ ""РТБК"" (ООО)",,220392,2203920000000000000,2203929999999999999
kb_sistema_ooo_arhiv,"КБ ""СИСТЕМА"" ООО - Архив",,220393,2203930000000000000,2203939999999999999
um_bank_ooo,"""УМ-Банк"" ООО",,220394,2203940000000000000,2203949999999999999
ao_nko_eleksnet,"АО НКО ""ЭЛЕКСНЕТ""",,220398,2203980000000000000,2203989999999999999
pao_kombank_himik,"ПАО Комбанк ""Химик""",,220399,2203990000000000000,2203999999999999999
National_bank_Rep_South_Ossetia,,,22041001,2204100100000000000,2204100109999999999
MB_Bank,,,22041101,2204110100000000000,2204110199899999999
MB_Bank,,,22041101,2204110199900000000,2204110199999999999
MB_Bank,,,22041102,2204110200000000000,2204110299999999999
yoomoney,"ООО НКО ""ЮМани""",,220412,2204120000000000000,2204129999999999999
dengi_mailru,,,220413,2204130000000000000,2204139999999999999
bank_sks_ooo,"БАНК ""СКС"" (ООО)",,22041501,2204150100000000000,2204150199999999999
sks_bank_llc,,"SKS Bank, LLC",220415,2204150150000000000,2204150158999999999
bank_sks_ooo,"БАНК ""СКС"" (ООО)",,22041502,2204150200000000000,2204150299999999999
nko_platezhnyj_standart,,,220416,2204160000000000000,2204169999999999999
nko_platezhnyj_standart,,,22041601,2204160100000000000,2204160199999999999
Mobile_card,,,220418018,2204180180000000000,2204180189999999999
Mobile_card,,,22041802,2204180200000000000,2204180299999999999
nko_russkoe_finansovoe_obschestvo_ooo,"НКО ""Русское финансовое общество"" (ООО)",,22041901,2204190100000000000,2204190199999999999
wildberries_bank,Wildberries Bank,Wildberries Банк,220423,220423010000000000,220423019999999999
sberbank_kz,,,22042801,220428010000000000,220428019999999999
sberbank_kz,,,22042802,220428020000000000,220428029999999999
sberbank_kz,,,22042803,220428030000000000,220428039999999999
sberbank_kz,,,22042804,220428040000000000,220428049999999999
vtb_belarus,,CJSC VTB Bank,220429,2204290000000000000,2204299999999999999
vtb_arm,,,22043001,220430010000000000,220430019999999999
vtb_arm,,,22043002,220430020000000000,220430029999999999
vtb_am,,,22043002,2204300200050000000,2204300299999999999
vtb_am,,,22043003,2204300300000000000,2204300399999999999
yandex,,,22043101,220431010000000000,220431019999999999
yandex,,,22043101,2204310190000000000,2204310199999999999
yandex,,,22043102,220431020000000000,220431029999999999
yandex,,,22043103,220431030000000000,220431039999999999
yandex,,,220431039,2204310390000000000,2204310399999999999
yandex,,,22043104,220431040000000000,220431049999999999
yandex,,,22043104,2204310400000000000,2204310499999999999
yandex,,,220431050,2204310500000000000,2204310509999999999
yandex,,,220431051,2204310510000000000,2204310519999999999
yandex,,,22043105,2204310520000000000,2204310599999999999
yandex,,,22043106,2204310600000000000,2204310699999999999
ecom_bank,Ecom Bank,Ecom Bank,220432,2204320100000000000,2204320199999999999
ecom_bank,,,22043202,2204320200000000000,2204320299999999999
Republic_Credit_Alliance,,,2204330104,2204330104000000000,2204330104699999999
Republic_Credit_Alliance,,,22043301047,2204330104700000000,2204330104799999999
Inbank,,,22043501,2204350100000000000,2204350199999999999
Inbank,,,22043503,2204350300000000000,2204350399999999999
vtb_kz,,,22043601,2204360100000001000,2204360199999999999
vtb_kz,,,22043602,2204360200000001000,2204360299999999999
vtb_kz,,,22043603,2204360300000001000,2204360399999999999
vtb_kz,,,22043604,2204360400000001000,2204360499999999999
vtb_kz,,,22043605,2204360500000000000,2204360599999999999
Capital_Kredit,,,22043701,2204370100000000000,2204370129999999999
Capital_Kredit,,,220437013,2204370130000000000,2204370139999999999
Capital_Kredit,,,220437014,2204370140000000000,2204370149999999999
Capital_Kredit,,,22043701,2204370150000000000,2204370174999999999
Capital_Kredit,,,22043701,2204370175000000000,2204370199999999999
smp,"АО ""СМП Банк""",,220488,2204880000000000000,2204889999999999999
smp,"АО ""СМП Банк""",,22048801,2204880100000000000,2204880199999999999
smp,СМП Банк,SMP Bank,220488,2204880101000000000,2204880105999999999
smp,"АО ""СМП Банк""",,22048802,2204880200000000000,2204880299999999999
smp,СМП Банк,SMP Bank,220488,2204880202000000000,2204880206999999999
smp,"АО ""СМП Банк""",,22048803,2204880300000000000,2204880399999999999
smp,СМП Банк,SMP Bank,220488,2204880303500000000,2204880308999999999
smp,"АО ""СМП Банк""",,22048804,2204880400000000000,2204880499999999999
smp,СМП Банк,SMP Bank,220488,2204880404000000000,2204880408999999999
smp,"АО ""СМП Банк""",,22048805,2204880500000000000,2204880599999999999
smp,СМП Банк,SMP Bank,220488,2204880505000000000,2204880509999999999
smp,,,22048806,2204880600000000000,2204880699999999999
smp,"АО ""СМП Банк""",,22048807,2204880700000000000,2204880799999999999
llc_bank_round,,LLC BANK ROUND,222777,2227770000000000000,2227779999999999999
vtb,Банк ВТБ (ПАО),VTB,222969,2229690000000000000,2229699999999999999
gazprom,Газпромбанк,Gazprombank,356299,3562990000000000000,3562990999999999999
gazprom,Банк ГПБ (АО),,356299,3562990000000000000,3562999999999999999
gazprom,Газпромбанк,Gazprombank,356299,3562991000000000000,3562991999999999999
gazprom,Газпромбанк,Gazprombank,356299,3562992000000000000,3562992999999999999
gazprom,Газпромбанк,Gazprombank,356299,3562995000000000000,3562995999999999999
gazprom,Газпромбанк,Gazprombank,356299,3562996000000000000,3562996999999999999
gazprom,Газпромбанк,Gazprombank,356299,3562998000000000000,3562999999999999999
gazprom,Газпромбанк,GAZPROMBANK (JOINT STOCK COMPANY),356466,3564660000000000000,3564669999999999999
gazprom,Газпромбанк,GAZPROMBANK (JOINT STOCK COMPANY),356467,3564670000000000000,3564679999999999999
gazprom,Газпромбанк,GAZPROMBANK (JOINT STOCK COMPANY),356468,3564680000000000000,3564689999999999999
almazergienbank,"АКБ ""Алмазэргиэнбанк"" АО",,356504,3565040000000000000,3565049999999999999
almazergienbank,,Almazergienbank,356504,3565040500000000000,3565040999999999999
almazergienbank,,Almazergienbank,356504,3565043500000000000,3565043999999999999
rosselkhozbank,"АО ""Россельхозбанк""",,356514,3565140000000000000,3565149999999999999
rosselkhozbank,Россельхозбанк,Rosselkhozbank,356514,3565140100000000000,3565140199999999999
dalnevostochnyj_bank,,,356546,3565460000000000000,3565469999999999999
far_eastern_bank,,Far Eastern Bank,356546,3565460200000000000,3565460299999999999
far_eastern_bank,,Far Eastern Bank,356546,3565460300000000000,3565460399999999999
rsb,БРС,,360769,3607690000000000000,3607699999999999999
rsb,БРС,,360770,3607700000000000000,3607709999999999999
rsb,БРС,,360771,3607710000000000000,3607719999999999999
rsb,БРС,,360772,3607720000000000000,3607729999999999999
rsb,БРС,,360774,3607740000000000000,3607749999999999999
rsb,БРС,,360775,3607750000000000000,3607759999999999999
rsb,БРС,,360776,3607760000000000000,3607769999999999999
rsb,БРС,,360778,3607780000000000000,3607789999999999999
rsb,БРС,,360779,3607790000000000000,3607799999999999999
rsb,БРС,,360780,3607800000000000000,3607809999999999999
rsb,БРС,,360781,3607810000000000000,3607819999999999999
rsb,БРС,,360782,3607820000000000000,3607829999999999999
rsb,БРС,,360783,3607830000000000000,3607839999999999999
rsb,БРС,,363722,3637220000000000000,3637229999999999999
rsb,БРС,,363723,3637230000000000000,3637239999999999999
rsb,БРС,,363724,3637240000000000000,3637249999999999999
rsb,БРС,,363725,3637250000000000000,3637259999999999999
rsb,БРС,,363726,3637260000000000000,3637269999999999999
rsb,БРС,,363727,3637270000000000000,3637279999999999999
rsb,БРС,,372000,3720000000000000000,3720009999999999999
rsb,БРС,,372001,3720010000000000000,3720019999999999999
rsb,БРС,,375117,3751170000000000000,3751179999999999999
rsb,БРС,,375118,3751180000000000000,3751189999999999999
,,rsb,379902,379902000000000000,379902999999999999
rsb,БРС,,379990,3799900000000000000,3799909999999999999
ak_bars,АК БАРС Банк,JSCB AK BARS (OJSC),400079,4000793470000000000,4000793479999999999
ak_bars,АК БАРС Банк,JSCB AK BARS (OJSC),400079,4000793510000000000,4000793519999999999
ak_bars,АК БАРС Банк,JSCB AK BARS (OJSC),400079,4000795290000000000,4000795299999999999
ak_bars,АК БАРС Банк,JSCB AK BARS (OJSC),400079,4000796470000000000,4000796489999999999
ak_bars,АК БАРС Банк,JSCB AK BARS (OJSC),400079,4000797210000000000,4000797219999999999
ak_bars,АК БАРС Банк,JSCB AK BARS (OJSC),400079,4000798530000000000,4000798539999999999
bank_hapoalim_b_m,,Bank Hapoalim B M,400159,4001590000000000000,4001599999999999999
evocabank_cjsc,,Evocabank CJSC,400160,4001600000000000000,4001609999999999999
transstroibank,,JSCB Transstroibank,400244,4002449720000000000,4002449739999999999
bank_kassa_nova_jsc,,Bank Kassa Nova JSC,400289,4002890000000000000,4002899999999999999
halyk_kaz,,JSC Halyk Savings Bank of Kazakhstan,400303,4003030000000000000,4003039999999999999
bank_kassa_nova_jsc,,Bank Kassa Nova JSC,400307,4003070000000000000,4003079999999999999
bank_kassa_nova_jsc,,Bank Kassa Nova JSC,400356,4003560000000000000,4003569999999999999
bank_kassa_nova_jsc,,Bank Kassa Nova JSC,400377,4003770000000000000,4003779999999999999
kyrgyzkommerts,,Kyrgyzkommertsbank OJSC,400541,4005410000000000000,4005419999999999999
kyrgyzkommerts,,Kyrgyzkommertsbank OJSC,400550,4005500000000000000,4005509999999999999
bnb_by,,Belarusky Narodny Bank (Belarusian People's Bank OJSC),400553,4005530000000000000,4005539999999999999
mosnarbank,,(OFAC Sanctioned) Evrofinance Mosnarbank,400628,4006280000000000000,4006289999999999999
sber,,,40068000,4006800000000000000,4006800099999999999
sber,,sber,40068006,4006800600000000000,4006800699999999999
sber,,sber,40068007,4006800700000000000,4006800799999999000
sber,,sber,40068008,4006800800000000000,4006800899999999000
sber,,,40068009,4006800900000000000,4006800999999999999
sber,,,4006801,4006801000000000000,4006801229999999999
freedom_finance_bank_llc,,Freedom Finance Bank LLC,400758,4007585010000000000,4007585019999999999
freedom_finance_bank_llc,,Freedom Finance Bank LLC,400763,4007635010000000000,4007635019999999999
freedom_finance_bank_llc,,Freedom Finance Bank LLC,400774,4007745010000000000,4007745019999999999
freedom_finance_bank_llc,,Freedom Finance Bank LLC,400787,4007875010000000000,4007875019999999999
solid_bank,,CJSC Solid Bank,400812,4008120000000000000,4008129999999999999
solid_bank,,CJSC Solid Bank,400814,4008140000000000000,4008149999999999999
Ipoteka,,JS Commercial Mortgage Bank Ipoteka Bank,40084700,4008470000000000000,4008470099999990000
max_it_finance_ltd,,MAX IT FINANCE LTD,401047,4010470000000000000,4010470009999999999
